w1,w2,w3,w4,w5,w6,op_vout,op_satlist,op_gain,op_gain_db,op_inmin,op_inmax,op_outmin,op_outmax,dc_outmin,dc_outmax,dc_inmin,dc_inmax,tran_gain,tran_gain_db,ac_gain,ac_gain_db,ac_GBP,
3e-06,3e-06,3.6e-06,3.6e-06,6e-06,6e-06,1.23798e+00,6,2.15281e+01,2.66601e+01,6.34185e-01,2.14120e+00,9.72102e-01,1.70233e+00,3.99449e-01,1.73694e+00,4.90000e-01,1.73000e+00,1.98165e+01,2.59405e+01,2.12922e+01,2.65644e+01,2.99358e+08,
3e-06,3e-06,3.6e-06,3.6e-06,6e-06,8e-06,1.25458e+00,6,2.14644e+01,2.66344e+01,6.04610e-01,2.14132e+00,9.59140e-01,1.71203e+00,4.10221e-01,1.74449e+00,4.80000e-01,1.74000e+00,1.97498e+01,2.59112e+01,2.12344e+01,2.65408e+01,2.15443e+08,
3e-06,3e-06,3.6e-06,3.6e-06,6e-06,1e-05,1.26670e+00,4,2.13897e+01,2.66041e+01,5.83534e-01,2.14025e+00,9.50194e-01,1.71854e+00,4.28531e-01,1.74940e+00,4.70000e-01,1.74000e+00,1.96675e+01,2.58750e+01,2.11632e+01,2.65116e+01,1.93070e+08,
3e-06,3e-06,3.6e-06,3.6e-06,8e-06,2e-06,1.13075e+00,6,2.05917e+01,2.62738e+01,8.01113e-01,2.11031e+00,1.03161e+00,1.62680e+00,3.38968e-01,1.72340e+00,5.60000e-01,1.68000e+00,1.89697e+01,2.55612e+01,2.03011e+01,2.61504e+01,8.03086e+08,
3e-06,3e-06,3.6e-06,3.6e-06,8e-06,4e-06,1.19155e+00,6,2.13930e+01,2.66054e+01,6.97500e-01,2.13267e+00,9.88916e-01,1.67152e+00,3.74071e-01,1.74370e+00,5.20000e-01,1.71000e+00,1.96966e+01,2.58878e+01,2.11358e+01,2.65004e+01,5.17947e+08,
3e-06,3e-06,3.6e-06,3.6e-06,8e-06,6e-06,1.21996e+00,6,2.15320e+01,2.66617e+01,6.49066e-01,2.13917e+00,9.68941e-01,1.69093e+00,3.88801e-01,1.74507e+00,5.00000e-01,1.72000e+00,1.98234e+01,2.59436e+01,2.12885e+01,2.65629e+01,3.72759e+08,
3e-06,3e-06,3.6e-06,3.6e-06,8e-06,8e-06,1.23792e+00,6,2.15279e+01,2.66600e+01,6.18823e-01,2.14120e+00,9.56683e-01,1.70230e+00,3.99424e-01,1.73691e+00,4.90000e-01,1.73000e+00,1.98165e+01,2.59405e+01,2.12919e+01,2.65643e+01,2.99358e+08,
3e-06,3e-06,3.6e-06,3.6e-06,8e-06,1e-05,1.25089e+00,6,2.14837e+01,2.66422e+01,5.97331e-01,2.14145e+00,9.48171e-01,1.70995e+00,4.07754e-01,1.74289e+00,4.80000e-01,1.73000e+00,1.97693e+01,2.59198e+01,2.12523e+01,2.65481e+01,2.40410e+08,
3e-06,3e-06,3.6e-06,3.6e-06,1e-05,2e-06,1.10654e+00,6,2.01426e+01,2.60823e+01,8.17673e-01,2.09980e+00,1.02389e+00,1.60857e+00,3.30732e-01,1.72138e+00,5.80000e-01,1.67000e+00,1.85665e+01,2.53746e+01,1.98391e+01,2.59504e+01,8.96151e+08,
3e-06,3e-06,3.6e-06,3.6e-06,1e-05,4e-06,1.17394e+00,6,2.12231e+01,2.65362e+01,7.10795e-01,2.12711e+00,9.84576e-01,1.65887e+00,3.66090e-01,1.73493e+00,5.40000e-01,1.70000e+00,1.95416e+01,2.58192e+01,2.09568e+01,2.64265e+01,5.77969e+08,
3e-06,3e-06,3.6e-06,3.6e-06,1e-05,6e-06,1.20483e+00,6,2.14798e+01,2.66406e+01,6.61149e-01,2.13615e+00,9.65874e-01,1.68078e+00,3.80660e-01,1.73791e+00,5.20000e-01,1.72000e+00,1.97761e+01,2.59228e+01,2.12292e+01,2.65387e+01,4.15956e+08,
3e-06,3e-06,3.6e-06,3.6e-06,1e-05,8e-06,1.22410e+00,6,2.15374e+01,2.66639e+01,6.30269e-01,2.13979e+00,9.54292e-01,1.69362e+00,3.91163e-01,1.74690e+00,5.00000e-01,1.72000e+00,1.98278e+01,2.59455e+01,2.12956e+01,2.65658e+01,3.34048e+08,
3e-06,3e-06,3.6e-06,3.6e-06,1e-05,1e-05,1.23788e+00,6,2.15277e+01,2.66599e+01,6.08381e-01,2.14119e+00,9.46193e-01,1.70227e+00,3.99404e-01,1.73689e+00,4.90000e-01,1.73000e+00,1.98165e+01,2.59405e+01,2.12915e+01,2.65641e+01,2.99358e+08,
3e-06,3e-06,3.9e-06,3.9e-06,2e-06,2e-06,1.24297e+00,6,2.14165e+01,2.66150e+01,7.18856e-01,2.14394e+00,1.06176e+00,1.70532e+00,4.00114e-01,1.73875e+00,4.80000e-01,1.74000e+00,1.97210e+01,2.58986e+01,2.11839e+01,2.65201e+01,2.99358e+08,
3e-06,3e-06,3.9e-06,3.9e-06,2e-06,4e-06,1.28065e+00,4,2.12287e+01,2.65385e+01,6.26338e-01,2.14039e+00,1.00695e+00,1.72538e+00,4.36081e-01,1.75415e+00,4.50000e-01,1.75000e+00,1.95008e+01,2.58011e+01,2.10066e+01,2.64471e+01,1.55052e+08,
3e-06,3e-06,3.9e-06,3.9e-06,2e-06,6e-06,1.30056e+00,4,2.10716e+01,2.64740e+01,5.82015e-01,2.13441e+00,9.82552e-01,1.73387e+00,4.51475e-01,1.76037e+00,4.30000e-01,1.75000e+00,1.92912e+01,2.57072e+01,2.08522e+01,2.63830e+01,1.11588e+08,
3e-06,3e-06,3.9e-06,3.9e-06,2e-06,8e-06,1.31404e+00,4,2.09685e+01,2.64314e+01,5.53974e-01,2.12875e+00,9.67996e-01,1.73874e+00,4.62495e-01,1.74794e+00,4.20000e-01,1.75000e+00,1.91249e+01,2.56320e+01,2.07498e+01,2.63403e+01,8.03086e+07,
3e-06,3e-06,3.9e-06,3.9e-06,2e-06,1e-05,1.32421e+00,2,2.09004e+01,2.64031e+01,5.33886e-01,2.12369e+00,9.58080e-01,1.74196e+00,4.71068e-01,1.75180e+00,4.10000e-01,1.75000e+00,1.89888e+01,2.55700e+01,2.06816e+01,2.63117e+01,6.44947e+07,
3e-06,3e-06,3.9e-06,3.9e-06,4e-06,2e-06,1.19755e+00,6,2.12574e+01,2.65502e+01,7.56455e-01,2.13673e+00,1.05388e+00,1.67572e+00,3.74806e-01,1.73321e+00,5.10000e-01,1.72000e+00,1.95852e+01,2.58386e+01,2.10053e+01,2.64466e+01,5.17947e+08,
3e-06,3e-06,3.9e-06,3.9e-06,4e-06,4e-06,1.24278e+00,6,2.14168e+01,2.66151e+01,6.59947e-01,2.14394e+00,1.00266e+00,1.70521e+00,3.99983e-01,1.73865e+00,4.80000e-01,1.74000e+00,1.97214e+01,2.58987e+01,2.11842e+01,2.65202e+01,2.99358e+08,
3e-06,3e-06,3.9e-06,3.9e-06,4e-06,6e-06,1.26545e+00,6,2.13306e+01,2.65801e+01,6.14131e-01,2.14302e+00,9.79541e-01,1.71789e+00,4.15162e-01,1.74854e+00,4.70000e-01,1.74000e+00,1.96219e+01,2.58548e+01,2.11049e+01,2.64877e+01,2.15443e+08,
3e-06,3e-06,3.9e-06,3.9e-06,4e-06,8e-06,1.28039e+00,4,2.12307e+01,2.65393e+01,5.85275e-01,2.14045e+00,9.65628e-01,1.72526e+00,4.35904e-01,1.75406e+00,4.60000e-01,1.75000e+00,1.95030e+01,2.58020e+01,2.10082e+01,2.64478e+01,1.55052e+08,
3e-06,3e-06,3.9e-06,3.9e-06,4e-06,1e-05,1.29146e+00,4,2.11446e+01,2.65040e+01,5.64655e-01,2.13750e+00,9.56085e-01,1.73018e+00,4.44316e-01,1.75768e+00,4.50000e-01,1.75000e+00,1.93929e+01,2.57528e+01,2.09239e+01,2.64128e+01,1.24520e+08,
3e-06,3e-06,3.9e-06,3.9e-06,6e-06,2e-06,1.16536e+00,6,2.08767e+01,2.63932e+01,7.81343e-01,2.12649e+00,1.04651e+00,1.65256e+00,3.50291e-01,1.72883e+00,5.40000e-01,1.70000e+00,1.92404e+01,2.56843e+01,2.06084e+01,2.62809e+01,6.44947e+08,
3e-06,3e-06,3.9e-06,3.9e-06,6e-06,4e-06,1.21748e+00,6,2.13852e+01,2.66023e+01,6.81208e-01,2.14118e+00,9.98593e-01,1.68928e+00,3.85083e-01,1.74321e+00,5.10000e-01,1.73000e+00,1.97004e+01,2.58895e+01,2.11426e+01,2.65031e+01,4.15956e+08,
3e-06,3e-06,3.9e-06,3.9e-06,6e-06,6e-06,1.24270e+00,6,2.14168e+01,2.66151e+01,6.34056e-01,2.14393e+00,9.76693e-01,1.70517e+00,3.99944e-01,1.73862e+00,4.90000e-01,1.73000e+00,1.97214e+01,2.58988e+01,2.11841e+01,2.65202e+01,2.99358e+08,
3e-06,3e-06,3.9e-06,3.9e-06,6e-06,8e-06,1.25897e+00,6,2.13637e+01,2.65935e+01,6.04490e-01,2.14364e+00,9.63413e-01,1.71444e+00,4.10666e-01,1.74590e+00,4.80000e-01,1.74000e+00,1.96608e+01,2.58720e+01,2.11361e+01,2.65005e+01,2.15443e+08,
3e-06,3e-06,3.9e-06,3.9e-06,6e-06,1e-05,1.27089e+00,4,2.12972e+01,2.65665e+01,5.83420e-01,2.14227e+00,9.54270e-01,1.72067e+00,4.29005e-01,1.75064e+00,4.70000e-01,1.74000e+00,1.95828e+01,2.58375e+01,2.10726e+01,2.64744e+01,1.93070e+08,
3e-06,3e-06,3.9e-06,3.9e-06,8e-06,2e-06,1.13887e+00,6,2.04355e+01,2.62077e+01,8.00880e-01,2.11622e+00,1.03949e+00,1.63286e+00,3.39827e-01,1.72606e+00,5.60000e-01,1.69000e+00,1.88425e+01,2.55028e+01,2.01535e+01,2.60870e+01,8.03086e+08,
3e-06,3e-06,3.9e-06,3.9e-06,8e-06,4e-06,1.19748e+00,6,2.12566e+01,2.65499e+01,6.97335e-01,2.13671e+00,9.94682e-01,1.67567e+00,3.74734e-01,1.73318e+00,5.20000e-01,1.72000e+00,1.95850e+01,2.58385e+01,2.10049e+01,2.64464e+01,5.17947e+08,
3e-06,3e-06,3.9e-06,3.9e-06,8e-06,6e-06,1.22510e+00,6,2.14101e+01,2.66124e+01,6.48925e-01,2.14239e+00,9.73940e-01,1.69425e+00,3.89356e-01,1.74669e+00,5.00000e-01,1.73000e+00,1.97216e+01,2.58989e+01,2.11706e+01,2.65147e+01,3.72759e+08,
3e-06,3e-06,3.9e-06,3.9e-06,8e-06,8e-06,1.24265e+00,6,2.14170e+01,2.66152e+01,6.18694e-01,2.14393e+00,9.61279e-01,1.70513e+00,3.99919e-01,1.73859e+00,4.90000e-01,1.73000e+00,1.97214e+01,2.58988e+01,2.11841e+01,2.65202e+01,2.99358e+08,
3e-06,3e-06,3.9e-06,3.9e-06,8e-06,1e-05,1.25535e+00,6,2.13807e+01,2.66004e+01,5.97209e-01,2.14386e+00,9.52511e-01,1.71245e+00,4.08210e-01,1.74436e+00,4.80000e-01,1.74000e+00,1.96790e+01,2.58801e+01,2.11519e+01,2.65070e+01,2.40410e+08,
3e-06,3e-06,3.9e-06,3.9e-06,1e-05,2e-06,1.11567e+00,6,1.99825e+01,2.60130e+01,8.17407e-01,2.10647e+00,1.03276e+00,1.61541e+00,3.31712e-01,1.72424e+00,5.80000e-01,1.68000e+00,1.84357e+01,2.53132e+01,1.96887e+01,2.58844e+01,8.96151e+08,
3e-06,3e-06,3.9e-06,3.9e-06,1e-05,4e-06,1.18044e+00,6,2.10794e+01,2.64772e+01,7.10613e-01,2.13167e+00,9.90893e-01,1.66356e+00,3.66829e-01,1.73706e+00,5.40000e-01,1.71000e+00,1.94246e+01,2.57670e+01,2.08195e+01,2.63694e+01,5.77969e+08,
3e-06,3e-06,3.9e-06,3.9e-06,1e-05,6e-06,1.21037e+00,6,2.13498e+01,2.65879e+01,6.60997e-01,2.13980e+00,9.71261e-01,1.68453e+00,3.81270e-01,1.73980e+00,5.20000e-01,1.72000e+00,1.96689e+01,2.58756e+01,2.11039e+01,2.64872e+01,4.15956e+08,
3e-06,3e-06,3.9e-06,3.9e-06,1e-05,8e-06,1.22914e+00,6,2.14179e+01,2.66156e+01,6.30131e-01,2.14290e+00,9.59192e-01,1.69683e+00,3.91704e-01,1.74844e+00,5.00000e-01,1.73000e+00,1.97276e+01,2.59015e+01,2.11799e+01,2.65185e+01,3.34048e+08,
3e-06,3e-06,3.9e-06,3.9e-06,1e-05,1e-05,1.24261e+00,6,2.14171e+01,2.66152e+01,6.08251e-01,2.14393e+00,9.50793e-01,1.70511e+00,3.99899e-01,1.73857e+00,4.90000e-01,1.73000e+00,1.97214e+01,2.58987e+01,2.11840e+01,2.65202e+01,2.99358e+08,
3e-06,3e-06,4.2e-06,4.2e-06,2e-06,2e-06,1.24725e+00,6,2.13158e+01,2.65740e+01,7.18739e-01,2.14636e+00,1.06592e+00,1.70783e+00,4.00568e-01,1.74021e+00,4.80000e-01,1.74000e+00,1.96342e+01,2.58603e+01,2.10858e+01,2.64798e+01,2.99358e+08,
3e-06,3e-06,4.2e-06,4.2e-06,2e-06,4e-06,1.28435e+00,4,2.11515e+01,2.65068e+01,6.26237e-01,2.14199e+00,1.01055e+00,1.72706e+00,4.36490e-01,1.75514e+00,4.50000e-01,1.75000e+00,1.94263e+01,2.57678e+01,2.09306e+01,2.64156e+01,1.55052e+08,
3e-06,3e-06,4.2e-06,4.2e-06,2e-06,6e-06,1.30405e+00,4,2.10069e+01,2.64472e+01,5.81921e-01,2.13564e+00,9.85949e-01,1.73519e+00,4.51837e-01,1.76115e+00,4.30000e-01,1.75000e+00,1.92212e+01,2.56756e+01,2.07882e+01,2.63563e+01,1.11588e+08,
3e-06,3e-06,4.2e-06,4.2e-06,2e-06,8e-06,1.31742e+00,4,2.09118e+01,2.64078e+01,5.53882e-01,2.12977e+00,9.71287e-01,1.73984e+00,4.62829e-01,1.74901e+00,4.20000e-01,1.76000e+00,1.90566e+01,2.56009e+01,2.06935e+01,2.63167e+01,8.03086e+07,
